global_step,episode,length,reward,success,collision,epsilon,temperature
71,1,71,-304.5865596681833,0.0,1.0,0.8995976666666667,0.999645
136,2,65,-301.4470830373466,0.0,1.0,0.8992293333333333,0.99932
201,3,65,-325.6523177921772,0.0,1.0,0.898861,0.998995
259,4,58,-298.79280342161655,0.0,1.0,0.8985323333333334,0.998705
328,5,69,-330.7717125713825,0.0,1.0,0.8981413333333333,0.99836
387,6,59,-321.9300412684679,0.0,1.0,0.897807,0.998065
449,7,62,-321.5313260704279,0.0,1.0,0.8974556666666667,0.997755
579,8,130,-325.3410062044859,0.0,0.0,0.896719,0.997105
709,9,130,-309.0411490947008,0.0,0.0,0.8959823333333333,0.996455
839,10,130,-291.0321931988001,0.0,0.0,0.8952456666666667,0.995805
900,11,61,-392.9371167421341,0.0,1.0,0.8949,0.9955
974,12,74,-314.3684594221413,0.0,1.0,0.8944806666666667,0.99513
1104,13,130,-283.4090126156807,0.0,0.0,0.893744,0.99448
1161,14,57,-284.70263624191284,0.0,1.0,0.893421,0.994195
1231,15,70,-283.8608753681183,0.0,1.0,0.8930243333333333,0.993845
1293,16,62,-309.94156351685524,0.0,1.0,0.892673,0.993535
1372,17,79,-387.81707452237606,0.0,1.0,0.8922253333333333,0.99314
1502,18,130,-272.61968560516834,0.0,0.0,0.8914886666666667,0.99249
1578,19,76,-352.6225942969322,0.0,1.0,0.891058,0.99211
1654,20,76,-363.8962357342243,0.0,1.0,0.8906273333333333,0.99173
1784,21,130,-398.7318040728569,0.0,0.0,0.8898906666666667,0.99108
1914,22,130,-298.72540617734194,0.0,0.0,0.889154,0.99043
1972,23,58,-288.98107828199863,0.0,1.0,0.8888253333333334,0.99014
2048,24,76,-365.56913951039314,0.0,1.0,0.8883946666666667,0.98976
2178,25,130,-360.3931182920933,0.0,0.0,0.8876580000000001,0.98911
2270,26,92,-359.11891659349203,0.0,1.0,0.8871366666666667,0.98865
2326,27,56,-291.2314518690109,0.0,1.0,0.8868193333333334,0.98837
2392,28,66,-345.7999808937311,0.0,1.0,0.8864453333333333,0.98804
2522,29,130,-329.14612275362015,0.0,0.0,0.8857086666666667,0.98739
2584,30,62,-306.0820989757776,0.0,1.0,0.8853573333333333,0.98708
2650,31,66,-318.5878554880619,0.0,1.0,0.8849833333333333,0.98675
2718,32,68,-328.8881446272135,0.0,1.0,0.884598,0.98641
2848,33,130,-380.34640553593636,0.0,0.0,0.8838613333333334,0.98576
2927,34,79,-330.48252749443054,0.0,1.0,0.8834136666666667,0.985365
2989,35,62,-320.50289979577065,0.0,1.0,0.8830623333333334,0.985055
3058,36,69,-314.7702938616276,0.0,1.0,0.8826713333333334,0.98471
3188,37,130,-323.816413551569,0.0,0.0,0.8819346666666666,0.98406
3248,38,60,-258.2908706665039,0.0,1.0,0.8815946666666666,0.98376
3305,39,57,-315.0655561760068,0.0,1.0,0.8812716666666667,0.983475
3435,40,130,-381.9011940956116,0.0,0.0,0.8805350000000001,0.982825
3507,41,72,-305.38266499340534,0.0,1.0,0.880127,0.982465
