global_step,episode,length,reward,success,collision,epsilon,temperature
112,1,112,57.73922747094184,1.0,0.0,0.079776,0.9976
178,2,66,-164.66720880568027,0.0,1.0,0.079644,0.9961857142857143
289,3,111,23.205923169851303,1.0,0.0,0.079422,0.9938071428571429
388,4,99,32.9819579240866,1.0,0.0,0.079224,0.9916857142857143
493,5,105,49.44886464159936,1.0,0.0,0.079014,0.9894357142857143
606,6,113,52.95094990544021,1.0,0.0,0.078788,0.9870142857142857
673,7,67,-171.6166819804348,0.0,1.0,0.078654,0.9855785714285714
784,8,111,36.60493079200387,1.0,0.0,0.078432,0.9832
853,9,69,-172.97693995013833,0.0,1.0,0.078294,0.9817214285714285
901,10,48,-150.1912025436759,0.0,1.0,0.078198,0.9806928571428571
1004,11,103,52.94004509833758,1.0,0.0,0.077992,0.9784857142857143
1111,12,107,44.207149914931506,1.0,0.0,0.077778,0.9761928571428572
1224,13,113,61.03963313205168,1.0,0.0,0.077552,0.9737714285714286
1330,14,106,61.677184015512466,1.0,0.0,0.07734,0.9715
1433,15,103,69.88682112470269,1.0,0.0,0.07713400000000001,0.9692928571428572
1490,16,57,-163.7190725542605,0.0,1.0,0.07702,0.9680714285714286
1597,17,107,67.84680925356224,1.0,0.0,0.076806,0.9657785714285714
1701,18,104,59.444015357177705,1.0,0.0,0.076598,0.96355
1804,19,103,51.60213622730225,1.0,0.0,0.076392,0.9613428571428572
1912,20,108,69.44566777627915,1.0,0.0,0.07617600000000001,0.9590285714285715
2014,21,102,17.184073272161186,1.0,0.0,0.075972,0.9568428571428571
2123,22,109,23.195109704043716,1.0,0.0,0.075754,0.9545071428571429
2227,23,104,62.44236386427656,1.0,0.0,0.075546,0.9522785714285714
2334,24,107,67.07460094243288,1.0,0.0,0.075332,0.9499857142857143
2437,25,103,69.05482028052211,1.0,0.0,0.075126,0.9477785714285715
2543,26,106,61.22900993516669,1.0,0.0,0.07491400000000001,0.9455071428571429
2645,27,102,67.30444324761629,1.0,0.0,0.07471,0.9433214285714285
2704,28,59,-131.46341121569276,0.0,1.0,0.074592,0.9420571428571428
2818,29,114,56.37594752991572,1.0,0.0,0.074364,0.9396142857142857
2920,30,102,69.01501532830298,1.0,0.0,0.07416,0.9374285714285714
3031,31,111,23.547096207737923,1.0,0.0,0.073938,0.93505
3137,32,106,68.74199106916785,1.0,0.0,0.073726,0.9327785714285715
3242,33,105,15.644425094127655,1.0,0.0,0.073516,0.9305285714285714
3347,34,105,61.09312416613102,1.0,0.0,0.073306,0.9282785714285714
3458,35,111,3.445578615181148,1.0,0.0,0.073084,0.9259
3569,36,111,26.78150528552942,1.0,0.0,0.072862,0.9235214285714286
3679,37,110,14.350247837603092,1.0,0.0,0.072642,0.9211642857142857
3795,38,116,57.579050328116864,1.0,0.0,0.07241,0.9186785714285715
3905,39,110,61.39623537429725,1.0,0.0,0.07219,0.9163214285714285
4011,40,106,38.23624449179624,1.0,0.0,0.071978,0.91405
4117,41,106,69.0043434202671,1.0,0.0,0.071766,0.9117785714285714
4224,42,107,65.72515659593046,1.0,0.0,0.071552,0.9094857142857142
4300,43,76,-101.7440494899638,0.0,1.0,0.0714,0.9078571428571429
4417,44,117,65.16364774480462,1.0,0.0,0.07116600000000001,0.90535
4517,45,100,4.651557184755802,1.0,0.0,0.070966,0.9032071428571429
4619,46,102,65.25251863664016,1.0,0.0,0.070762,0.9010214285714285
4734,47,115,62.86003925278783,1.0,0.0,0.070532,0.8985571428571428
