global_step,episode,length,reward,success,collision,epsilon,temperature
59,1,59,-304.5712082013488,0.0,1.0,0.19983283333333335,0.9992625
130,2,71,-346.9260777165182,0.0,1.0,0.19963166666666668,0.998375
190,3,60,-300.3580569475889,0.0,1.0,0.19946166666666668,0.997625
255,4,65,-320.53931050375104,0.0,1.0,0.19927750000000002,0.9968125
385,5,130,-302.79852451430634,0.0,0.0,0.19890916666666666,0.9951875
448,6,63,-290.3398076556623,0.0,1.0,0.19873066666666667,0.9944
505,7,57,-297.1082590003498,0.0,1.0,0.19856916666666669,0.9936875
568,8,63,-367.4313239008188,0.0,1.0,0.1983906666666667,0.9929
626,9,58,-359.47946740686893,0.0,1.0,0.19822633333333334,0.992175
686,10,60,-325.5706058330834,0.0,1.0,0.19805633333333333,0.991425
749,11,63,-327.83732579275966,0.0,1.0,0.19787783333333334,0.9906375
806,12,57,-278.94362667994574,0.0,1.0,0.19771633333333336,0.9899249999999999
868,13,62,-313.63271909952164,0.0,1.0,0.19754066666666667,0.98915
944,14,76,-332.9812235273421,0.0,1.0,0.19732533333333335,0.9882
1023,15,79,-389.76151672005653,0.0,1.0,0.1971015,0.9872125
1088,16,65,-280.6988713410683,0.0,1.0,0.19691733333333333,0.9863999999999999
1146,17,58,-306.49152354709804,0.0,1.0,0.196753,0.985675
1214,18,68,-325.4474047124386,0.0,1.0,0.19656033333333334,0.984825
1288,19,74,-330.98282101377845,0.0,1.0,0.19635066666666667,0.9839
1354,20,66,-252.70633402094245,0.0,1.0,0.19616366666666668,0.983075
1421,21,67,-343.5137284696102,0.0,1.0,0.19597383333333335,0.9822375
1486,22,65,-326.8820031294599,0.0,1.0,0.19578966666666667,0.981425
1554,23,68,-347.9605936706066,0.0,1.0,0.19559700000000002,0.980575
1609,24,55,-293.0741127692163,0.0,1.0,0.19544116666666667,0.9798875
1681,25,72,-379.26393385231495,0.0,1.0,0.19523716666666668,0.9789875
1747,26,66,-282.71087781339884,0.0,1.0,0.1950501666666667,0.9781625
1823,27,76,-320.9980994388461,0.0,1.0,0.19483483333333335,0.9772125
1883,28,60,-301.93177208676934,0.0,1.0,0.19466483333333334,0.9764625
1951,29,68,-281.9496243298054,0.0,1.0,0.19447216666666667,0.9756125
2063,30,112,-121.8195895254612,1.0,0.0,0.19415483333333333,0.9742125
2171,31,108,8.170166447293013,1.0,0.0,0.19384883333333333,0.9728625
2280,32,109,-14.865858748555183,1.0,0.0,0.19354000000000002,0.9715
2390,33,110,-24.212315362412483,1.0,0.0,0.19322833333333334,0.970125
2470,34,80,-249.18772103637457,0.0,1.0,0.19300166666666668,0.969125
2573,35,103,-120.33406429411843,1.0,0.0,0.19270983333333333,0.9678375
2703,36,130,-99.70378154143691,0.0,0.0,0.1923415,0.9662125
2773,37,70,-312.7168254368007,0.0,1.0,0.19214316666666667,0.9653375
2836,38,63,-323.86738737719133,0.0,1.0,0.19196466666666667,0.96455
2897,39,61,-233.22366254916415,0.0,1.0,0.19179183333333336,0.9637875
3009,40,112,9.075875821523368,1.0,0.0,0.19147450000000002,0.9623875
3112,41,103,-131.26336794020608,1.0,0.0,0.19118266666666667,0.9611
3226,42,114,-72.8676934055984,1.0,0.0,0.19085966666666668,0.9596750000000001
3286,43,60,-310.79846377298236,0.0,1.0,0.19068966666666667,0.958925
3416,44,130,-151.22022842499427,0.0,0.0,0.19032133333333334,0.9573
3495,45,79,-236.69370005698875,0.0,1.0,0.1900975,0.9563125
3602,46,107,-48.29623928666115,1.0,0.0,0.18979433333333334,0.954975
3675,47,73,-334.1274214461446,0.0,1.0,0.18958750000000002,0.9540625
3748,48,73,-276.9273243993521,0.0,1.0,0.18938066666666667,0.95315
3850,49,102,-26.54613806307316,1.0,0.0,0.18909166666666669,0.951875
3917,50,67,-308.806337505579,0.0,1.0,0.18890183333333335,0.9510375
4047,51,130,-92.58508934543352,0.0,0.0,0.18853350000000002,0.9494125
4156,52,109,2.985884040594101,1.0,0.0,0.18822466666666668,0.94805
4224,53,68,-200.71840378269553,0.0,1.0,0.188032,0.9472
4338,54,114,-79.35660852864385,1.0,0.0,0.18770900000000001,0.945775
4407,55,69,-238.52273654937744,0.0,1.0,0.1875135,0.9449125
4462,56,55,-232.70157155022025,0.0,1.0,0.18735766666666667,0.944225
4535,57,73,-321.87271880405024,0.0,1.0,0.18715083333333335,0.9433125
