global_step,episode,length,reward,success,collision,epsilon,temperature
69,1,69,-413.382724404335,0.0,1.0,0.19980450000000002,0.9991375
125,2,56,-330.5113206207752,0.0,1.0,0.19964583333333336,0.9984375
255,3,130,-276.1859241724014,0.0,0.0,0.19927750000000002,0.9968125
327,4,72,-435.437919318676,0.0,1.0,0.19907350000000001,0.9959125
396,5,69,-412.4240121692419,0.0,1.0,0.198878,0.99505
461,6,65,-408.42280954122543,0.0,1.0,0.19869383333333335,0.9942375
529,7,68,-386.57531067728996,0.0,1.0,0.19850116666666667,0.9933875
659,8,130,-336.5832843706012,0.0,0.0,0.19813283333333334,0.9917625
718,9,59,-326.6419654004276,0.0,1.0,0.19796566666666668,0.991025
792,10,74,-377.7378958761692,0.0,1.0,0.19775600000000002,0.9901
847,11,55,-352.94422125816345,0.0,1.0,0.1976001666666667,0.9894125
918,12,71,-426.5606657266617,0.0,1.0,0.19739900000000002,0.988525
978,13,60,-342.26604637503624,0.0,1.0,0.19722900000000002,0.987775
1055,14,77,-390.5460054576397,0.0,1.0,0.19701083333333336,0.9868125
1122,15,67,-415.6233386993408,0.0,1.0,0.19682100000000002,0.985975
1213,16,91,-429.8470406662673,0.0,1.0,0.19656316666666668,0.9848375
1271,17,58,-342.17292134463787,0.0,1.0,0.19639883333333336,0.9841125
1329,18,58,-354.6048015654087,0.0,1.0,0.1962345,0.9833875
1401,19,72,-342.5798900872469,0.0,1.0,0.19603050000000002,0.9824875
1466,20,65,-370.2451633103192,0.0,1.0,0.19584633333333334,0.981675
1533,21,67,-355.67380852997303,0.0,1.0,0.1956565,0.9808375
1599,22,66,-434.03746378421783,0.0,1.0,0.19546950000000002,0.9800125
1665,23,66,-415.05610275268555,0.0,1.0,0.1952825,0.9791875
1728,24,63,-386.6400879547,0.0,1.0,0.195104,0.9784
1789,25,61,-388.2017946243286,0.0,1.0,0.19493116666666668,0.9776375
1857,26,68,-423.54442593455315,0.0,1.0,0.1947385,0.9767875
1987,27,130,-305.9572918266058,0.0,0.0,0.19437016666666668,0.9751625
2048,28,61,-283.317100033164,0.0,1.0,0.19419733333333333,0.9744
2153,29,105,-142.58484992012382,1.0,0.0,0.19389983333333335,0.9730875
2265,30,112,-120.84296023845673,1.0,0.0,0.19358250000000002,0.9716875
2324,31,59,-275.5919012129307,0.0,1.0,0.19341533333333336,0.97095
2392,32,68,-286.2807277292013,0.0,1.0,0.19322266666666668,0.9701
2448,33,56,-215.76026714220643,0.0,1.0,0.193064,0.9694
2505,34,57,-157.21871535107493,0.0,1.0,0.1929025,0.9686875
2610,35,105,-14.258035816252232,1.0,0.0,0.192605,0.967375
2721,36,111,-67.94003522023559,1.0,0.0,0.1922905,0.9659875
2777,37,56,-223.642226010561,0.0,1.0,0.19213183333333334,0.9652875
2822,38,45,-195.841182641685,0.0,1.0,0.19200433333333333,0.964725
2908,39,86,20.65096904337406,1.0,0.0,0.1917606666666667,0.96365
3016,40,108,-26.007213540375233,1.0,0.0,0.1914546666666667,0.9623
3086,41,70,-297.8070429414511,0.0,1.0,0.19125633333333333,0.961425
3216,42,130,-83.00790196657181,0.0,0.0,0.190888,0.9598
3325,43,109,-22.346261702477932,1.0,0.0,0.1905791666666667,0.9584375
3433,44,108,-80.9446777580306,1.0,0.0,0.1902731666666667,0.9570875
3491,45,58,-219.23167446255684,0.0,1.0,0.19010883333333334,0.9563625
3548,46,57,-268.6769676618278,0.0,1.0,0.18994733333333336,0.95565
3649,47,101,-90.30473723635077,1.0,0.0,0.1896611666666667,0.9543874999999999
3755,48,106,-55.74013591185212,1.0,0.0,0.18936083333333334,0.9530625
3867,49,112,13.68425652384758,1.0,0.0,0.1890435,0.9516625
3982,50,115,-97.96179016306996,1.0,0.0,0.18871766666666667,0.950225
4047,51,65,-333.8680840805173,0.0,1.0,0.18853350000000002,0.9494125
4157,52,110,-45.57909521133115,1.0,0.0,0.18822183333333334,0.9480375
4226,53,69,-293.42350552231073,0.0,1.0,0.18802633333333335,0.947175
4337,54,111,-86.84623589366674,1.0,0.0,0.18771183333333336,0.9457875
4452,55,115,-31.096545718610287,1.0,0.0,0.187386,0.94435
4554,56,102,-31.79061461240053,1.0,0.0,0.187097,0.943075
4626,57,72,-334.29990826547146,0.0,1.0,0.186893,0.942175
4732,58,106,-8.865641206502914,1.0,0.0,0.18659266666666668,0.94085
4819,59,87,10.738351162523031,1.0,0.0,0.18634616666666667,0.9397625000000001
