global_step,episode,length,reward,success,collision,epsilon,temperature
59,1,59,-221.83623016625643,0.0,1.0,0.8996656666666667,0.999705
130,2,71,-311.5023113717325,0.0,1.0,0.8992633333333333,0.99935
205,3,75,-268.75313406437635,0.0,1.0,0.8988383333333334,0.998975
269,4,64,-243.0296095535159,0.0,1.0,0.8984756666666667,0.998655
347,5,78,-247.1585110463202,0.0,1.0,0.8980336666666667,0.998265
411,6,64,-239.42218331247568,0.0,1.0,0.897671,0.997945
483,7,72,-306.2297549881041,0.0,1.0,0.897263,0.997585
545,8,62,-230.74872986972332,0.0,1.0,0.8969116666666667,0.997275
602,9,57,-256.10618921369314,0.0,1.0,0.8965886666666667,0.99699
661,10,59,-231.663139577955,0.0,1.0,0.8962543333333334,0.996695
722,11,61,-259.6968654585071,0.0,1.0,0.8959086666666667,0.99639
799,12,77,-207.64868005737662,0.0,1.0,0.8954723333333333,0.996005
929,13,130,-254.37227795273066,0.0,0.0,0.8947356666666667,0.995355
995,14,66,-240.7734215343371,0.0,1.0,0.8943616666666667,0.995025
1125,15,130,-193.55462588788942,0.0,0.0,0.893625,0.994375
1195,16,70,-253.18322452902794,0.0,1.0,0.8932283333333334,0.994025
1278,17,83,-323.54181434214115,0.0,1.0,0.892758,0.99361
1349,18,71,-240.45758298086002,0.0,1.0,0.8923556666666667,0.993255
1417,19,68,-209.25696362927556,0.0,1.0,0.8919703333333333,0.992915
1485,20,68,-266.91940526664257,0.0,1.0,0.8915850000000001,0.992575
1556,21,71,-309.69903279840946,0.0,1.0,0.8911826666666667,0.99222
1686,22,130,-258.04879058524966,0.0,0.0,0.8904460000000001,0.99157
1756,23,70,-332.2568610352464,0.0,1.0,0.8900493333333334,0.99122
1886,24,130,-128.8173723043874,0.0,0.0,0.8893126666666666,0.99057
1956,25,70,-233.70977069064975,0.0,1.0,0.888916,0.99022
2086,26,130,-186.71884674252942,0.0,0.0,0.8881793333333333,0.98957
2145,27,59,-241.87658214196563,0.0,1.0,0.887845,0.989275
2275,28,130,-237.76751989498734,0.0,0.0,0.8871083333333334,0.988625
2364,29,89,-297.9959420002997,0.0,1.0,0.8866040000000001,0.98818
2424,30,60,-231.39247073233128,0.0,1.0,0.886264,0.98788
2493,31,69,-248.8359980545938,0.0,1.0,0.885873,0.987535
2561,32,68,-230.60342925786972,0.0,1.0,0.8854876666666667,0.987195
2639,33,78,-285.9082304947078,0.0,1.0,0.8850456666666667,0.986805
2769,34,130,-186.84671290963888,0.0,0.0,0.884309,0.986155
2831,35,62,-238.07771871238947,0.0,1.0,0.8839576666666666,0.985845
2910,36,79,-272.4121592603624,0.0,1.0,0.88351,0.98545
2982,37,72,-248.34716970892623,0.0,1.0,0.883102,0.98509
3051,38,69,-259.03947212919593,0.0,1.0,0.882711,0.984745
3124,39,73,-290.2685941159725,0.0,1.0,0.8822973333333334,0.98438
3177,40,53,-256.9832939468324,0.0,1.0,0.881997,0.984115
3249,41,72,-215.18816068395972,0.0,1.0,0.8815890000000001,0.983755
3325,42,76,-216.41247436776757,0.0,1.0,0.8811583333333334,0.983375
3397,43,72,-276.0281939213164,0.0,1.0,0.8807503333333333,0.983015
3452,44,55,-252.63802832737565,0.0,1.0,0.8804386666666667,0.98274
3530,45,78,-248.14807677688077,0.0,1.0,0.8799966666666666,0.9823500000000001
3660,46,130,-222.22498454945162,0.0,0.0,0.87926,0.9817
3738,47,78,-271.3680202481337,0.0,1.0,0.878818,0.98131
