global_step,episode,length,reward,success,collision,epsilon,temperature
3024,41,73,-230.34270636364818,0.0,1.0,0.882864,0.98488
3091,42,67,-226.33959846943617,0.0,1.0,0.8824843333333333,0.984545
3160,43,69,-246.2118344604969,0.0,1.0,0.8820933333333334,0.9842
3235,44,75,-202.94251779094338,0.0,1.0,0.8816683333333334,0.983825
3299,45,64,-232.58306192234159,0.0,1.0,0.8813056666666667,0.983505
3365,46,66,-237.84772816346958,0.0,1.0,0.8809316666666667,0.983175
3495,47,130,-207.68056225869805,0.0,0.0,0.8801950000000001,0.982525
3562,48,67,-241.98828788474202,0.0,1.0,0.8798153333333334,0.98219
3635,49,73,-239.9146582488902,0.0,1.0,0.8794016666666666,0.981825
3690,50,55,-209.1255529485643,0.0,1.0,0.87909,0.98155
3756,51,66,-271.5711903423071,0.0,1.0,0.878716,0.98122
3829,52,73,-260.7967157885432,0.0,1.0,0.8783023333333334,0.980855
3902,53,73,-241.80316412076354,0.0,1.0,0.8778886666666667,0.98049
3958,54,56,-227.91155372560024,0.0,1.0,0.8775713333333334,0.98021
4088,55,130,-271.0146927535534,0.0,0.0,0.8768346666666667,0.97956
4160,56,72,-255.2163677997887,0.0,1.0,0.8764266666666667,0.9792
4238,57,78,-263.7231024950743,0.0,1.0,0.8759846666666666,0.97881
4308,58,70,-253.5499218814075,0.0,1.0,0.875588,0.97846
4377,59,69,-209.40335020140628,0.0,1.0,0.875197,0.978115
4457,60,80,-298.7283672131598,0.0,1.0,0.8747436666666667,0.977715
4516,61,59,-228.303816460073,0.0,1.0,0.8744093333333334,0.97742
4607,62,91,-258.69196097925305,0.0,1.0,0.8738936666666667,0.976965
4676,63,69,-266.874402847141,0.0,1.0,0.8735026666666666,0.97662
4746,64,70,-242.35076868953183,0.0,1.0,0.873106,0.97627
4833,65,87,-272.2729981057346,0.0,1.0,0.872613,0.975835
4887,66,54,-241.0736562013626,0.0,1.0,0.872307,0.975565
4948,67,61,-242.6098906248808,0.0,1.0,0.8719613333333334,0.97526
5017,68,69,-230.46663796156645,0.0,1.0,0.8715703333333333,0.974915
5076,69,59,-245.92665968090296,0.0,1.0,0.871236,0.97462
5153,70,77,-259.25300607830286,0.0,1.0,0.8707996666666666,0.974235
5220,71,67,-235.56146574020386,0.0,1.0,0.87042,0.9739
5296,72,76,-241.06253762543201,0.0,1.0,0.8699893333333334,0.97352
5360,73,64,-245.94338086619973,0.0,1.0,0.8696266666666667,0.9732
5419,74,59,-225.58851166442037,0.0,1.0,0.8692923333333333,0.972905
5498,75,79,-257.4348096139729,0.0,1.0,0.8688446666666667,0.97251
5573,76,75,-255.76789467409253,0.0,1.0,0.8684196666666667,0.972135
5636,77,63,-252.8168028742075,0.0,1.0,0.8680626666666666,0.97182
5711,78,75,-222.96843457967043,0.0,1.0,0.8676376666666666,0.971445
5780,79,69,-223.39134362712502,0.0,1.0,0.8672466666666667,0.9711
5840,80,60,-219.59505900740623,0.0,1.0,0.8669066666666667,0.9708
5907,81,67,-252.2385708433576,0.0,1.0,0.866527,0.970465
5978,82,71,-238.82131946040317,0.0,1.0,0.8661246666666667,0.97011
6108,83,130,-169.1154894353822,0.0,0.0,0.865388,0.96946
6179,84,71,-242.12687384337187,0.0,1.0,0.8649856666666667,0.969105
6255,85,76,-266.50951512530446,0.0,1.0,0.8645550000000001,0.9687250000000001
6314,86,59,-191.34201452834532,0.0,1.0,0.8642206666666666,0.96843
