global_step,episode,length,reward,success,collision,epsilon,temperature
100,1,100,72.08123474940658,1.0,0.0,0.8994333333333333,0.9995
211,2,111,63.711072775535285,1.0,0.0,0.8988043333333333,0.998945
314,3,103,61.80813278956339,1.0,0.0,0.8982206666666667,0.99843
417,4,103,71.9925611615181,1.0,0.0,0.897637,0.997915
513,5,96,57.647244214080274,1.0,0.0,0.897093,0.997435
619,6,106,59.45847182627767,1.0,0.0,0.8964923333333333,0.996905
723,7,104,65.67386932531372,1.0,0.0,0.895903,0.996385
834,8,111,75.51372723234817,1.0,0.0,0.895274,0.99583
934,9,100,59.68617481738329,1.0,0.0,0.8947073333333334,0.99533
1033,10,99,63.579280871432275,1.0,0.0,0.8941463333333334,0.994835
1140,11,107,74.83579477481544,1.0,0.0,0.89354,0.9943
1239,12,99,60.313653237200924,1.0,0.0,0.892979,0.993805
1344,13,105,73.22376982634887,1.0,0.0,0.8923840000000001,0.99328
1449,14,105,62.60594256222248,1.0,0.0,0.891789,0.992755
1558,15,109,73.92435980311711,1.0,0.0,0.8911713333333333,0.99221
1660,16,102,62.73627958400175,1.0,0.0,0.8905933333333333,0.9917
1755,17,95,68.5881911572069,1.0,0.0,0.890055,0.991225
1855,18,100,58.21400423720479,1.0,0.0,0.8894883333333333,0.990725
1958,19,103,61.89715623436496,1.0,0.0,0.8889046666666667,0.99021
2054,20,96,70.08338906057179,1.0,0.0,0.8883606666666667,0.98973
2160,21,106,65.36307701049373,1.0,0.0,0.88776,0.9892
2265,22,105,62.32799180597067,1.0,0.0,0.887165,0.988675
2370,23,105,59.38477392029017,1.0,0.0,0.88657,0.98815
2481,24,111,62.374917826615274,1.0,0.0,0.885941,0.987595
2582,25,101,68.13751409202814,1.0,0.0,0.8853686666666667,0.98709
2688,26,106,61.33435641229153,1.0,0.0,0.884768,0.98656
2797,27,109,66.75043358234689,1.0,0.0,0.8841503333333334,0.986015
2902,28,105,72.61466905102134,1.0,0.0,0.8835553333333334,0.98549
3013,29,111,75.37191556859761,1.0,0.0,0.8829263333333334,0.984935
3104,30,91,64.68606222746894,1.0,0.0,0.8824106666666667,0.98448
3206,31,102,61.8310846160166,1.0,0.0,0.8818326666666667,0.98397
3318,32,112,75.09347963705659,1.0,0.0,0.881198,0.98341
3429,33,111,75.54592447169125,1.0,0.0,0.880569,0.982855
3523,34,94,69.50705226883292,1.0,0.0,0.8800363333333333,0.982385
3632,35,109,62.868827308528125,1.0,0.0,0.8794186666666667,0.98184
3741,36,109,64.64654195634648,1.0,0.0,0.878801,0.981295
3855,37,114,75.73011841252446,1.0,0.0,0.878155,0.980725
3960,38,105,69.11347857862711,1.0,0.0,0.87756,0.9802
4063,39,103,58.91799989622086,1.0,0.0,0.8769763333333334,0.979685
4171,40,108,72.71183815551922,1.0,0.0,0.8763643333333333,0.979145
4229,41,58,-110.17397018843621,0.0,1.0,0.8760356666666667,0.978855
4339,42,110,64.97477656556293,1.0,0.0,0.8754123333333333,0.978305
4442,43,103,62.66202458366752,1.0,0.0,0.8748286666666667,0.97779
4550,44,108,73.93833548016846,1.0,0.0,0.8742166666666666,0.97725
4653,45,103,63.20801471825689,1.0,0.0,0.873633,0.976735
4748,46,95,68.9353399774991,1.0,0.0,0.8730946666666667,0.97626
4849,47,101,71.6421434506774,1.0,0.0,0.8725223333333334,0.975755
4953,48,104,59.61141397384927,1.0,0.0,0.8719330000000001,0.975235
5047,49,94,64.0873378701508,1.0,0.0,0.8714003333333333,0.974765
5160,50,113,65.90935333725065,1.0,0.0,0.87076,0.9742
5266,51,106,72.56181836128235,1.0,0.0,0.8701593333333334,0.97367
5375,52,109,66.69954859046265,1.0,0.0,0.8695416666666667,0.973125
5467,53,92,55.09458803385496,1.0,0.0,0.8690203333333334,0.972665
5562,54,95,69.4514446593821,1.0,0.0,0.868482,0.97219
5658,55,96,65.83230684278533,1.0,0.0,0.867938,0.97171
5769,56,111,75.43690496264026,1.0,0.0,0.867309,0.971155
5863,57,94,59.368682999163866,1.0,0.0,0.8667763333333334,0.970685
5975,58,112,63.73092422261834,1.0,0.0,0.8661416666666667,0.970125
6041,59,66,-106.43998710159212,0.0,1.0,0.8657676666666667,0.969795
6136,60,95,62.55699826730415,1.0,0.0,0.8652293333333334,0.96932
6245,61,109,74.47886513127014,1.0,0.0,0.8646116666666667,0.9687749999999999
6351,62,106,65.38079861087317,1.0,0.0,0.864011,0.968245
6458,63,107,67.81437574978918,1.0,0.0,0.8634046666666667,0.96771
6563,64,105,62.8051651599817,1.0,0.0,0.8628096666666667,0.967185
6675,65,112,64.00843048421666,1.0,0.0,0.862175,0.966625
6769,66,94,68.86994118243456,1.0,0.0,0.8616423333333334,0.966155
6873,67,104,60.834542779717594,1.0,0.0,0.8610530000000001,0.965635
6983,68,110,65.22695172484964,1.0,0.0,0.8604296666666666,0.965085
7096,69,113,75.32310924259946,1.0,0.0,0.8597893333333334,0.96452
7204,70,108,63.01860429672524,1.0,0.0,0.8591773333333333,0.96398
7306,71,102,62.72896072920412,1.0,0.0,0.8585993333333334,0.96347
7417,72,111,74.94997365027666,1.0,0.0,0.8579703333333334,0.962915
7522,73,105,63.71060748587479,1.0,0.0,0.8573753333333334,0.96239
7628,74,106,72.60746578266844,1.0,0.0,0.8567746666666667,0.96186
7726,75,98,64.5383522878401,1.0,0.0,0.8562193333333333,0.9613700000000001
7829,76,103,65.63509524986148,1.0,0.0,0.8556356666666667,0.960855
7928,77,99,70.57364151393995,1.0,0.0,0.8550746666666666,0.96036
8035,78,107,74.15441229566932,1.0,0.0,0.8544683333333334,0.959825
8149,79,114,75.52175175398588,1.0,0.0,0.8538223333333333,0.959255
8244,80,95,69.70546652004123,1.0,0.0,0.853284,0.95878
8346,81,102,62.6385388886556,1.0,0.0,0.852706,0.95827
8452,82,106,73.92428008792922,1.0,0.0,0.8521053333333334,0.95774
8560,83,108,64.85134857799858,1.0,0.0,0.8514933333333333,0.9572
8663,84,103,62.94095569383353,1.0,0.0,0.8509096666666667,0.956685
8758,85,95,61.199591893702745,1.0,0.0,0.8503713333333334,0.95621
8868,86,110,66.93200789671391,1.0,0.0,0.8497480000000001,0.95566
8965,87,97,71.48033175989985,1.0,0.0,0.8491983333333334,0.955175
9062,88,97,59.78732943488285,1.0,0.0,0.8486486666666667,0.95469
9167,89,105,62.552499323152006,1.0,0.0,0.8480536666666667,0.954165
9276,90,109,66.65113677084446,1.0,0.0,0.8474360000000001,0.95362
9371,91,95,61.595093707583146,1.0,0.0,0.8468976666666667,0.953145
9484,92,113,75.51205776818097,1.0,0.0,0.8462573333333333,0.95258
