global_step,episode,length,reward,success,collision,epsilon,temperature
74,1,74,-322.66740015149117,0.0,1.0,0.8995806666666667,0.99963
204,2,130,-290.18459348008037,0.0,0.0,0.898844,0.99898
275,3,71,-336.8332154452801,0.0,1.0,0.8984416666666667,0.998625
347,4,72,-368.7419708967209,0.0,1.0,0.8980336666666667,0.998265
415,5,68,-346.29014575108886,0.0,1.0,0.8976483333333334,0.997925
476,6,61,-301.17303515970707,0.0,1.0,0.8973026666666667,0.99762
551,7,75,-329.97511687874794,0.0,1.0,0.8968776666666667,0.997245
623,8,72,-361.948568418622,0.0,1.0,0.8964696666666667,0.996885
702,9,79,-347.90401976555586,0.0,1.0,0.896022,0.99649
762,10,60,-266.71969774737954,0.0,1.0,0.895682,0.99619
839,11,77,-287.97367887198925,0.0,1.0,0.8952456666666667,0.995805
901,12,62,-303.5793567299843,0.0,1.0,0.8948943333333333,0.995495
962,13,61,-307.28975389897823,0.0,1.0,0.8945486666666667,0.99519
1039,14,77,-309.21337363123894,0.0,1.0,0.8941123333333334,0.994805
1112,15,73,-308.11918696016073,0.0,1.0,0.8936986666666666,0.99444
1169,16,57,-293.59370374679565,0.0,1.0,0.8933756666666667,0.994155
1232,17,63,-295.3322214782238,0.0,1.0,0.8930186666666667,0.99384
1302,18,70,-317.5586785674095,0.0,1.0,0.892622,0.99349
1375,19,73,-329.19303204119205,0.0,1.0,0.8922083333333334,0.993125
1456,20,81,-358.8500230163336,0.0,1.0,0.8917493333333334,0.99272
1516,21,60,-304.9604116678238,0.0,1.0,0.8914093333333334,0.99242
1588,22,72,-321.7474055066705,0.0,1.0,0.8910013333333333,0.99206
1718,23,130,-244.12900253385305,0.0,0.0,0.8902646666666667,0.99141
1782,24,64,-320.0874138176441,0.0,1.0,0.889902,0.99109
1852,25,70,-315.01892141997814,0.0,1.0,0.8895053333333334,0.99074
1919,26,67,-288.5675344467163,0.0,1.0,0.8891256666666667,0.990405
2006,27,87,-399.59622597694397,0.0,1.0,0.8886326666666667,0.98997
2136,28,130,-282.8926350027323,0.0,0.0,0.887896,0.98932
2266,29,130,-413.2142969071865,0.0,0.0,0.8871593333333334,0.98867
2342,30,76,-347.8876791894436,0.0,1.0,0.8867286666666667,0.98829
2412,31,70,-306.93701157718897,0.0,1.0,0.886332,0.98794
2484,32,72,-347.1885269731283,0.0,1.0,0.885924,0.98758
2546,33,62,-307.66885677725077,0.0,1.0,0.8855726666666667,0.98727
2625,34,79,-350.14926916360855,0.0,1.0,0.885125,0.986875
2686,35,61,-284.524247571826,0.0,1.0,0.8847793333333334,0.98657
2759,36,73,-350.6975838690996,0.0,1.0,0.8843656666666667,0.986205
2889,37,130,-329.2634405568242,0.0,0.0,0.883629,0.985555
3019,38,130,-393.1720978617668,0.0,0.0,0.8828923333333334,0.984905
3089,39,70,-328.1444350630045,0.0,1.0,0.8824956666666667,0.984555
3219,40,130,-369.9462622925639,0.0,0.0,0.8817590000000001,0.983905
3285,41,66,-301.54281482100487,0.0,1.0,0.881385,0.983575
3348,42,63,-309.62602849304676,0.0,1.0,0.881028,0.98326
3421,43,73,-271.14458449184895,0.0,1.0,0.8806143333333334,0.982895
3486,44,65,-333.98507314920425,0.0,1.0,0.880246,0.9825699999999999
3551,45,65,-307.7533383741975,0.0,1.0,0.8798776666666667,0.982245
3629,46,78,-322.4619602933526,0.0,1.0,0.8794356666666667,0.981855
3759,47,130,-249.75201335176826,0.0,0.0,0.878699,0.981205
3819,48,60,-313.03344087302685,0.0,1.0,0.878359,0.980905
3881,49,62,-319.8794488608837,0.0,1.0,0.8780076666666667,0.980595
4011,50,130,-284.80029844492674,0.0,0.0,0.877271,0.979945
4087,51,76,-429.4744706749916,0.0,1.0,0.8768403333333333,0.979565
4151,52,64,-341.9318934716284,0.0,1.0,0.8764776666666667,0.979245
4226,53,75,-302.43268489837646,0.0,1.0,0.8760526666666667,0.97887
4302,54,76,-368.09359534084797,0.0,1.0,0.875622,0.97849
